x,y,u,v,p
0.0035887,0.0006184,0.0011735,-0.0001221,-0.00028931
0.0039419,0.00067927,0.001342,-0.00013006,-0.00025783
0.00048994,9.9774e-05,0.0,0.0,-0.00062768
0.0004903,9.9845e-05,-1.8959e-10,8.1534e-10,-0.00062769
0.00049069,9.9925e-05,-2.5174e-10,1.191e-09,-0.00062771
0.00049112,0.00010001,-3.087e-10,1.4797e-09,-0.00062773
0.00049161,0.00010011,-3.8251e-10,1.8361e-09,-0.00062776
0.00049215,0.00010022,-4.7707e-10,2.2783e-09,-0.00062779
0.00049275,0.00010035,-5.9487e-10,2.8272e-09,-0.00062783
0.00049342,0.00010048,-7.4154e-10,3.5083e-09,-0.00062787
0.00049417,0.00010063,-9.2456e-10,4.3532e-09,-0.00062791
0.000495,0.0001008,-1.1531e-09,5.4011e-09,-0.00062796
0.00049593,0.00010099,-1.4388e-09,6.7007e-09,-0.00062802
0.00049696,0.0001012,-1.796e-09,8.3121e-09,-0.00062808
0.00049812,0.00010144,-2.2432e-09,1.0309e-08,-0.00062815
0.0004994,0.0001017,-2.8033e-09,1.2784e-08,-0.00062822
0.00050083,0.00010199,-3.5057e-09,1.5849e-08,-0.00062831
0.00050242,0.00010231,-4.3875e-09,1.9643e-08,-0.0006284
0.00050419,0.00010268,-5.4956e-09,2.4335e-08,-0.00062851
0.00050617,0.00010308,-6.8901e-09,3.0134e-08,-0.00062862
0.00050837,0.00010353,-8.6474e-09,3.7294e-08,-0.00062875
0.00051082,0.00010402,-1.0865e-08,4.6123e-08,-0.0006289
0.00051355,0.00010458,-1.367e-08,5.6992e-08,-0.00062906
0.00051659,0.0001052,-1.7223e-08,7.0351e-08,-0.00062924
0.00051998,0.00010589,-2.1734e-08,8.6733e-08,-0.00062945
0.00052375,0.00010666,-2.7476e-08,1.0678e-07,-0.00062967
0.00052795,0.00010751,-3.4804e-08,1.3122e-07,-0.00062993
0.00053264,0.00010847,-4.4184e-08,1.6095e-07,-0.00063021
0.00053786,0.00010953,-5.6229e-08,1.9697e-07,-0.00063053
0.00054367,0.00011071,-7.1744e-08,2.4042e-07,-0.00063088
0.00055014,0.00011203,-9.1796e-08,2.9263e-07,-0.00063128
0.00055735,0.0001135,-1.178e-07,3.5507e-07,-0.00063173
0.00056539,0.00011514,-1.5163e-07,4.2936e-07,-0.00063223
0.00057434,0.00011696,-1.9578e-07,5.1733e-07,-0.0006328
0.00058431,0.00011899,-2.536e-07,6.2097e-07,-0.00063343
0.00059541,0.00012125,-3.2961e-07,7.4246e-07,-0.00063415
0.00060779,0.00012377,-4.2988e-07,8.8435e-07,-0.00063497
0.00062157,0.00012658,-5.626e-07,1.0496e-06,-0.0006359
0.00063692,0.0001297,-7.3883e-07,1.2419e-06,-0.00063696
0.00065402,0.00013319,-9.7346e-07,1.4662e-06,-0.00063818
0.00067308,0.00013707,-1.2867e-06,1.7291e-06,-0.00063958
0.0006943,0.00014139,-1.706e-06,2.0396e-06,-0.00064121
0.00071794,0.0001462,-2.2685e-06,2.4095e-06,-0.00064311
0.00074428,0.00015157,-3.0234e-06,2.8533e-06,-0.00064533
0.00077362,0.00015754,-4.0309e-06,3.3849e-06,-0.00064793
0.0008063,0.0001642,-5.353e-06,4.0123e-06,-0.00065095
0.00084271,0.00017161,-7.0273e-06,4.7252e-06,-0.0006544
0.00088326,0.00017987,-9.014e-06,5.4785e-06,-0.00065819
0.00092844,0.00018907,-1.1111e-05,6.1747e-06,-0.00066207
0.00097877,0.00019932,-1.2859e-05,6.6518e-06,-0.00066559
0.0010348,0.00021074,-1.3425e-05,6.6796e-06,-0.00066807
0.0010973,0.00022346,-1.1468e-05,5.966e-06,-0.0006686
0.0011669,0.00023762,-5.1242e-06,4.1941e-06,-0.00066611
0.0012444,0.00025341,7.8337e-06,1.0847e-06,-0.00065956
0.0013307,0.00027099,2.9884e-05,-3.5549e-06,-0.00064804
0.0014269,0.00029057,6.3551e-05,-9.804e-06,-0.000631
0.001534,0.00031239,0.0001111,-1.761e-05,-0.00060831
0.0016534,0.0003367,0.00017433,-2.6796e-05,-0.00058028
0.0017863,0.00036377,0.00025437,-3.7087e-05,-0.0005476
0.0019344,0.00039393,0.00035169,-4.8166e-05,-0.00051126
0.0020994,0.00042753,0.00046613,-5.9711e-05,-0.00047236
0.0022832,0.00046496,0.00059684,-7.1448e-05,-0.00043205
0.0024879,0.00050665,0.00074304,-8.3129e-05,-0.00039124
0.002716,0.00055309,0.00090226,-9.4673e-05,-0.0003511
0.0029701,0.00060483,0.0010763,-0.0001059,-0.00031139
0.0032531,0.00066247,0.0012543,-0.00011693,-0.00027488
0.0035683,0.00072667,0.0014596,-0.00012849,-0.00023602
0.0039196,0.00079819,0.0016428,-0.00013503,-0.00020536
0.00048664,0.00011481,0.0,0.0,-0.00063207
0.00048699,0.00011489,-2.314e-10,8.5736e-10,-0.00063208
0.00048738,0.00011499,-3.0857e-10,1.2561e-09,-0.00063211
0.00048781,0.00011509,-3.7923e-10,1.5615e-09,-0.00063214
0.00048829,0.0001152,-4.7045e-10,1.9382e-09,-0.00063217
0.00048883,0.00011533,-5.8745e-10,2.4055e-09,-0.00063221
0.00048943,0.00011547,-7.3343e-10,2.986e-09,-0.00063225
0.00049009,0.00011563,-9.1548e-10,3.7065e-09,-0.0006323
0.00049084,0.0001158,-1.143e-09,4.6009e-09,-0.00063236
0.00049166,0.000116,-1.4276e-09,5.7109e-09,-0.00063242
0.00049259,0.00011621,-1.7839e-09,7.0884e-09,-0.00063248
0.00049361,0.00011646,-2.2303e-09,8.7977e-09,-0.00063256
0.00049476,0.00011673,-2.7902e-09,1.0918e-08,-0.00063264
0.00049603,0.00011703,-3.4933e-09,1.3548e-08,-0.00063273
0.00049745,0.00011736,-4.3769e-09,1.6808e-08,-0.00063284
0.00049903,0.00011773,-5.4889e-09,2.0849e-08,-0.00063295
0.00050079,0.00011815,-6.89e-09,2.5853e-08,-0.00063308
0.00050275,0.00011861,-8.6576e-09,3.2047e-08,-0.00063322
0.00050494,0.00011913,-1.0891e-08,3.9707e-08,-0.00063338
0.00050737,0.0001197,-1.3717e-08,4.917e-08,-0.00063356
0.00051008,0.00012034,-1.7299e-08,6.0844e-08,-0.00063376
0.0005131,0.00012106,-2.1846e-08,7.5226e-08,-0.00063398
0.00051647,0.00012185,-2.7631e-08,9.2909e-08,-0.00063423
0.00052022,0.00012273,-3.5005e-08,1.1461e-07,-0.00063451
0.00052439,0.00012372,-4.4426e-08,1.4116e-07,-0.00063483
0.00052905,0.00012482,-5.6495e-08,1.7356e-07,-0.00063518
0.00053423,0.00012604,-7.1997e-08,2.1297e-07,-0.00063557
0.00054,0.0001274,-9.1969e-08,2.6072e-07,-0.00063601
0.00054643,0.00012892,-1.1777e-07,3.1836e-07,-0.00063651
0.00055359,0.00013061,-1.5121e-07,3.8764e-07,-0.00063707
0.00056157,0.00013249,-1.9465e-07,4.7056e-07,-0.0006377
0.00057046,0.00013459,-2.5123e-07,5.6938e-07,-0.00063841
0.00058037,0.00013692,-3.2507e-07,6.8668e-07,-0.00063922
0.0005914,0.00013953,-4.2162e-07,8.2545e-07,-0.00064014
0.00060369,0.00014243,-5.4811e-07,9.8918e-07,-0.00064118
0.00061738,0.00014566,-7.1423e-07,1.1821e-06,-0.00064237
0.00063263,0.00014925,-9.331e-07,1.4096e-06,-0.00064373
0.00064961,0.00015326,-1.2228e-06,1.6785e-06,-0.00064529
0.00066854,0.00015773,-1.6084e-06,1.9978e-06,-0.00064711
0.00068962,0.0001627,-2.1248e-06,2.3793e-06,-0.00064922
0.0007131,0.00016824,-2.819e-06,2.8372e-06,-0.00065169
0.00073926,0.00017441,-3.7504e-06,3.3864e-06,-0.00065459
0.0007684,0.00018129,-4.9825e-06,4.036e-06,-0.00065798
0.00080086,0.00018895,-6.5584e-06,4.7786e-06,-0.00066187
0.00083702,0.00019748,-8.4489e-06,5.5725e-06,-0.0006662
0.00087731,0.00020698,-1.0465e-05,6.3221e-06,-0.00067074
0.00092218,0.00021757,-1.2149e-05,6.8631e-06,-0.00067502
0.00097217,0.00022936,-1.2649e-05,6.957e-06,-0.00067833
0.0010279,0.0002425,-1.0577e-05,6.2995e-06,-0.00067966
0.0010899,0.00025714,-3.9648e-06,4.5579e-06,-0.00067784
0.001159,0.00027344,9.6011e-06,1.4338e-06,-0.00067163
0.001236,0.0002916,3.2835e-05,-3.2755e-06,-0.00065997
0.0013217,0.00031183,6.8511e-05,-9.6378e-06,-0.00064216
0.0014173,0.00033437,0.00011914,-1.757e-05,-0.00061799
0.0015237,0.00035948,0.00018669,-2.6847e-05,-0.00058777
0.0016422,0.00038744,0.00027239,-3.7139e-05,-0.00055229
0.0017743,0.0004186,0.00037666,-4.8065e-05,-0.00051269
0.0019214,0.0004533,0.00049916,-5.9254e-05,-0.0004703
0.0020852,0.00049197,0.00063897,-7.0383e-05,-0.00042644
0.0022678,0.00053503,0.00079454,-8.1227e-05,-0.00038235
0.0024711,0.00058301,0.00096455,-9.1606e-05,-0.00033893
0.0026977,0.00063645,0.0011462,-0.00010157,-0.00029721
0.00295,0.00069599,0.001341,-0.00011093,-0.00025685
0.0032311,0.00076231,0.0015376,-0.00012021,-0.00022047
0.0035443,0.00083619,0.0017613,-0.00012947,-0.0001819
0.0038931,0.00091849,0.0019564,-0.00013425,-0.00015273
0.0004828,0.00013001,0.0,0.0,-0.00063681
0.00048315,0.0001301,-2.8339e-10,9.1918e-10,-0.00063682
0.00048353,0.0001302,-3.7922e-10,1.3512e-09,-0.00063686
0.00048396,0.00013032,-4.6641e-10,1.6809e-09,-0.00063689
0.00048444,0.00013045,-5.7839e-10,2.0867e-09,-0.00063694
0.00048497,0.00013059,-7.2205e-10,2.5904e-09,-0.00063698
0.00048557,0.00013075,-9.0136e-10,3.2161e-09,-0.00063704
0.00048623,0.00013093,-1.125e-09,3.9933e-09,-0.0006371
0.00048697,0.00013113,-1.4044e-09,4.9584e-09,-0.00063716
0.00048779,0.00013135,-1.754e-09,6.1566e-09,-0.00063723
0.0004887,0.0001316,-2.1916e-09,7.6445e-09,-0.00063732
0.00048972,0.00013187,-2.7399e-09,9.4918e-09,-0.00063741
0.00049085,0.00013218,-3.4277e-09,1.1785e-08,-0.00063751
0.00049212,0.00013252,-4.2912e-09,1.4631e-08,-0.00063762
0.00049353,0.0001329,-5.3766e-09,1.8163e-08,-0.00063775
0.00049509,0.00013332,-6.7426e-09,2.2544e-08,-0.00063789
0.00049684,0.00013379,-8.4641e-09,2.7976e-08,-0.00063805
0.00049879,0.00013431,-1.0637e-08,3.4708e-08,-0.00063822
0.00050096,0.0001349,-1.3383e-08,4.3044e-08,-0.00063842
0.00050337,0.00013555,-1.6861e-08,5.3357e-08,-0.00063864
0.00050606,0.00013627,-2.1271e-08,6.6104e-08,-0.00063888
0.00050906,0.00013708,-2.6877e-08,8.1837e-08,-0.00063916
0.0005124,0.00013798,-3.4015e-08,1.0122e-07,-0.00063946
0.00051612,0.00013898,-4.3124e-08,1.2507e-07,-0.00063981
0.00052026,0.00014009,-5.4775e-08,1.5433e-07,-0.00064019
0.00052487,0.00014134,-6.9712e-08,1.9015e-07,-0.00064063
0.00053002,0.00014272,-8.8908e-08,2.3385e-07,-0.00064112
0.00053574,0.00014426,-1.1364e-07,2.8702e-07,-0.00064166
0.00054212,0.00014598,-1.456e-07,3.5146e-07,-0.00064228
0.00054923,0.00014789,-1.8698e-07,4.2926e-07,-0.00064298
0.00055715,0.00015003,-2.4073e-07,5.2283e-07,-0.00064377
0.00056597,0.0001524,-3.1068000000000003e-07,6.3494e-07,-0.00064466
0.00057579,0.00015505,-4.0192e-07,7.6882e-07,-0.00064568
0.00058673,0.00015799,-5.2122e-07,9.2824e-07,-0.00064683
0.00059893,0.00016128,-6.7757e-07,1.1178e-06,-0.00064815
0.00061251,0.00016493,-8.8313e-07,1.3431e-06,-0.00064966
0.00062764,0.00016901,-1.1546e-06,1.6113e-06,-0.0006514
0.00064449,0.00017355,-1.5153e-06,1.9318e-06,-0.00065341
0.00066326,0.0001786,-1.9975e-06,2.3165e-06,-0.00065575
0.00068418,0.00018423,-2.646e-06,2.7802e-06,-0.00065848
0.00070748,0.00019051,-3.5178e-06,3.3381e-06,-0.00066168
0.00073343,0.0001975,-4.6765e-06,4.0011e-06,-0.00066543
0.00076234,0.00020528,-6.169e-06,4.764e-06,-0.00066977
0.00079455,0.00021395,-7.9762e-06,5.5887e-06,-0.00067463
0.00083042,0.00022361,-9.9239e-06,6.3819e-06,-0.00067982
0.00087039,0.00023438,-1.1563e-05,6.978e-06,-0.00068487
0.00091491,0.00024636,-1.2037e-05,7.1316e-06,-0.00068902
0.0009645,0.00025972,-9.9272e-06,6.5269e-06,-0.0006912
0.0010198,0.0002746,-3.1893e-06,4.8152e-06,-0.0006901
0.0010813,0.00029117,1.0749e-05,1.6812e-06,-0.00068433
0.0011499,0.00030963,3.4817e-05,-3.0883e-06,-0.00067264
0.0012262,0.00033019,7.2028e-05,-9.5542e-06,-0.00065417
0.0013113,0.0003531,0.00012512,-1.7602e-05,-0.0006286
0.0014061,0.00037862,0.00019624,-2.6956e-05,-0.00059625
0.0015117,0.00040705,0.0002867,-3.7224e-05,-0.000558
0.0016293,0.00043872,0.00039689,-4.7962e-05,-0.00051514
0.0017603,0.000474,0.00052633,-5.8742e-05,-0.00046921
0.0019062,0.0005133,0.00067382,-6.9206e-05,-0.00042178
0.0020688,0.00055708,0.00083769,-7.9096e-05,-0.00037424
0.0022499,0.00060585,0.0010159,-8.8286e-05,-0.00032781
0.0024517,0.00066017,0.0012067,-9.6708e-05,-0.00028323
0.0026764,0.00072069,0.0014072,-0.00010454,-0.00024134
0.0029268,0.00078811,0.0016189,-0.00011163,-0.0002016
0.0032057,0.00086321,0.0018301,-0.00011882,-0.0001664
0.0035163,0.00094687,0.0020679,-0.00012549,-0.00012915
0.0038624,0.0010401,0.002272,-0.00012845,-0.00010204
0.00047841,0.00014534,0.0,0.0,-0.00064199
0.00047875,0.00014545,-3.4629e-10,9.9527e-10,-0.00064201
0.00047913,0.00014556,-4.652e-10,1.4687e-09,-0.00064205
0.00047956,0.00014569,-5.7279e-10,1.8283e-09,-0.0006421
0.00048003,0.00014584,-7.1017e-10,2.2702e-09,-0.00064215
0.00048056,0.000146,-8.8647e-10,2.8184e-09,-0.00064221
0.00048115,0.00014618,-1.1066e-09,3.5e-09,-0.00064227
0.00048181,0.00014638,-1.3813e-09,4.3467e-09,-0.00064234
0.00048254,0.0001466,-1.7244e-09,5.3984e-09,-0.00064242
0.00048335,0.00014684,-2.1537e-09,6.7049e-09,-0.00064251
0.00048425,0.00014712,-2.6912e-09,8.3279e-09,-0.00064261
0.00048526,0.00014743,-3.3646e-09,1.0344e-08,-0.00064272
0.00048639,0.00014777,-4.2092e-09,1.2848e-08,-0.00064284
0.00048764,0.00014815,-5.2695e-09,1.5958e-08,-0.00064298
0.00048904,0.00014857,-6.602e-09,1.982e-08,-0.00064313
0.00049059,0.00014904,-8.2787e-09,2.4614e-08,-0.00064331
0.00049232,0.00014957,-1.0391e-08,3.0564e-08,-0.0006435
0.00049425,0.00015016,-1.3056e-08,3.7946e-08,-0.00064371
0.0004964,0.00015081,-1.6422e-08,4.7097e-08,-0.00064395
0.00049879,0.00015154,-2.0682e-08,5.8435e-08,-0.00064422
0.00050146,0.00015235,-2.6082e-08,7.2468e-08,-0.00064452
0.00050443,0.00015325,-3.2942e-08,8.9819e-08,-0.00064486
0.00050773,0.00015425,-4.1673e-08,1.1124e-07,-0.00064524
0.00051142,0.00015537,-5.2811e-08,1.3765e-07,-0.00064566
0.00051552,0.00015662,-6.7055e-08,1.7013e-07,-0.00064613
0.0005201,0.00015801,-8.5316e-08,2.1e-07,-0.00064667
0.00052519,0.00015956,-1.0879e-07,2.5881e-07,-0.00064727
0.00053087,0.00016128,-1.3904e-07,3.1838e-07,-0.00064795
0.00053719,0.0001632,-1.7813e-07,3.9086e-07,-0.00064871
0.00054423,0.00016534,-2.2876e-07,4.7875e-07,-0.00064958
0.00055208,0.00016773,-2.9451e-07,5.8495e-07,-0.00065056
0.00056082,0.00017038,-3.8012e-07,7.1286e-07,-0.00065167
0.00057055,0.00017334,-4.9188e-07,8.6648e-07,-0.00065294
0.0005814,0.00017663,-6.3822e-07,1.0506e-06,-0.00065438
0.00059348,0.0001803,-8.3056e-07,1.2711e-06,-0.00065604
0.00060693,0.00018439,-1.0846e-06,1.5354e-06,-0.00065794
0.00062193,0.00018895,-1.4222e-06,1.853e-06,-0.00066015
0.00063863,0.00019402,-1.874e-06,2.2361e-06,-0.0006627
0.00065723,0.00019967,-2.4824e-06,2.6997e-06,-0.0006657
0.00067795,0.00020597,-3.3025e-06,3.2598e-06,-0.0006692
0.00070104,0.00021298,-4.3969e-06,3.9285e-06,-0.00067331
0.00072675,0.00022079,-5.8155e-06,4.7035e-06,-0.00067808
0.0007554,0.0002295,-7.5474e-06,5.5498e-06,-0.00068347
0.00078732,0.00023919,-9.4341e-06,6.3774e-06,-0.00068929
0.00082287,0.00024999,-1.104e-05,7.0206e-06,-0.00069509
0.00086247,0.00026202,-1.1514e-05,7.2289e-06,-0.00070008
0.00090658,0.00027543,-9.4229e-06,6.6762e-06,-0.00070313
0.00095573,0.00029036,-2.6681e-06,4.999e-06,-0.00070279
0.0010105,0.00030699,1.145e-05,1.8647e-06,-0.00069753
0.0010715,0.00032552,3.6048e-05,-2.9505e-06,-0.0006859
0.0011394,0.00034616,7.4358e-05,-9.5018e-06,-0.00066687
0.0012151,0.00036915,0.00012934,-1.7648e-05,-0.00064001
0.0012994,0.00039476,0.0002033,-2.7063e-05,-0.00060561
0.0013933,0.00042329,0.00029763,-3.7293e-05,-0.00056462
0.0014979,0.00045507,0.00041267,-4.7828e-05,-0.00051852
0.0016144,0.00049048,0.00054782,-5.8186e-05,-0.00046907
0.0017443,0.00052992,0.00070165,-6.797e-05,-0.00041805
0.0018889,0.00057385,0.00087218,-7.6912e-05,-0.00036713
0.00205,0.0006228,0.0010572,-8.488e-05,-0.00031762
0.0022294,0.00067732,0.0012544,-9.1882e-05,-0.00027052
0.0024293,0.00073805,0.0014618,-9.7977e-05,-0.00022637
0.002652,0.00080571,0.0016768,-0.00010346,-0.00018569
0.0029001,0.00088108,0.0019007,-0.0001082,-0.00014775
0.0031765,0.00096504,0.0021224,-0.0001133,-0.00011464
0.0034843,0.0010586,0.0023697,-0.00011748,-7.9577e-05
0.0038273,0.0011628,0.0025799,-0.00011881,-5.4917e-05
0.00047344,0.0001608,0.0,0.0,-0.00064769
0.00047378,0.00016092,-4.2101e-10,1.0832e-09,-0.00064771
0.00047415,0.00016105,-5.6777e-10,1.6053e-09,-0.00064776
0.00047457,0.00016119,-6.9966e-10,2.0001e-09,-0.00064782
0.00047504,0.00016135,-8.6706e-10,2.4839e-09,-0.00064788
0.00047557,0.00016153,-1.0819e-09,3.0841e-09,-0.00064795
0.00047615,0.00016173,-1.3502e-09,3.8305e-09,-0.00064803
0.0004768,0.00016195,-1.6849e-09,4.758e-09,-0.00064811
0.00047752,0.00016219,-2.1031e-09,5.9106e-09,-0.00064821
0.00047832,0.00016246,-2.6261e-09,7.3429e-09,-0.00064832
0.00047922,0.00016277,-3.2808e-09,9.1228e-09,-0.00064844
0.00048022,0.00016311,-4.101e-09,1.1335e-08,-0.00064857
0.00048133,0.00016349,-5.1295e-09,1.4084e-08,-0.00064872
0.00048257,0.00016391,-6.4208e-09,1.75e-08,-0.00064889
0.00048395,0.00016438,-8.0436e-09,2.1745e-08,-0.00064908
0.00048549,0.0001649,-1.0086e-08,2.7018e-08,-0.00064929
0.0004872,0.00016548,-1.2659e-08,3.3569e-08,-0.00064952
0.00048911,0.00016613,-1.5906e-08,4.1703e-08,-0.00064978
0.00049124,0.00016685,-2.001e-08,5.1799e-08,-0.00065007
0.00049361,0.00016765,-2.5205e-08,6.4322e-08,-0.0006504
0.00049624,0.00016855,-3.1794e-08,7.9845e-08,-0.00065077
0.00049918,0.00016955,-4.0167e-08,9.9069e-08,-0.00065118
0.00050246,0.00017066,-5.0827e-08,1.2285e-07,-0.00065164
0.0005061,0.0001719,-6.4431e-08,1.5222e-07,-0.00065216
0.00051017,0.00017328,-8.183e-08,1.8843e-07,-0.00065274
0.00051469,0.00017482,-1.0414e-07,2.33e-07,-0.00065339
0.00051973,0.00017653,-1.3281e-07,2.8772e-07,-0.00065413
0.00052535,0.00017844,-1.6976e-07,3.5472e-07,-0.00065496
0.00053161,0.00018056,-2.175e-07,4.3655e-07,-0.0006559
0.00053857,0.00018293,-2.7935e-07,5.3619e-07,-0.00065697
0.00054634,0.00018557,-3.5972e-07,6.5716e-07,-0.00065818
0.00055499,0.0001885,-4.6447e-07,8.0364e-07,-0.00065955
0.00056462,0.00019178,-6.0148e-07,9.8063e-07,-0.00066112
0.00057535,0.00019542,-7.8145e-07,1.1942e-06,-0.00066292
0.00058731,0.00019948,-1.0192e-06,1.4521e-06,-0.00066499
0.00060063,0.000204,-1.3353e-06,1.7639e-06,-0.00066738
0.00061546,0.00020904,-1.7588e-06,2.1421e-06,-0.00067016
0.00063199,0.00021466,-2.3302e-06,2.6017e-06,-0.0006734
0.0006504,0.00022091,-3.1025e-06,3.1595e-06,-0.0006772
0.00067091,0.00022788,-4.1376e-06,3.8288e-06,-0.00068166
0.00069375,0.00023563,-5.4871e-06,4.6095e-06,-0.00068685
0.0007192,0.00024428,-7.1476e-06,5.4701e-06,-0.00069275
0.00074755,0.00025391,-8.9754e-06,6.3241e-06,-0.00069918
0.00077913,0.00026463,-1.0553e-05,7.007e-06,-0.00070571
0.00081431,0.00027658,-1.1038e-05,7.2652e-06,-0.00071152
0.0008535,0.0002899,-9.0014e-06,6.7643e-06,-0.00071543
0.00089716,0.00030472,-2.3105e-06,5.1268e-06,-0.00071588
0.00094579,0.00032124,1.1833e-05,2.0037e-06,-0.00071117
0.00099997,0.00033964,3.6705e-05,-2.8403e-06,-0.00069967
0.0010603,0.00036014,7.5731e-05,-9.4563e-06,-0.00068017
0.0011275,0.00038298,0.00013206,-1.7678e-05,-0.00065211
0.0012024,0.00040841,0.00020817,-2.7136e-05,-0.00061573
0.0012859,0.00043675,0.00030552,-3.7313e-05,-0.00057208
0.0013788,0.00046831,0.00042441,-4.7636e-05,-0.00052278
0.0014823,0.00050348,0.00056409,-5.7571e-05,-0.00046983
0.0015977,0.00054265,0.00072289,-6.6689e-05,-0.00041527
0.0017261,0.00058628,0.00089859,-7.4711e-05,-0.00036099
0.0018692,0.00063489,0.0010887,-8.1522e-05,-0.00030849
0.0020287,0.00068904,0.0012907,-8.7147e-05,-0.00025888
0.0022063,0.00074936,0.0015022,-9.1736e-05,-0.00021284
0.0024041,0.00081656,0.0017215,-9.5462e-05,-0.00017059
0.0026245,0.00089141,0.0019463,-9.8706e-05,-0.00013231
0.00287,0.0009748,0.002178,-0.00010132,-9.711e-05
0.0031435,0.0010677,0.0024062,-0.00010462,-6.6747e-05
0.0034481,0.0011712,0.0026589,-0.00010671,-3.4478e-05
0.0037875,0.0012864,0.0028728,-0.00010674,-1.2468e-05
0.00046786,0.00017637,0.0,0.0,-0.00065398
0.0004682,0.00017649,-5.0972e-10,1.1823e-09,-0.000654
0.00046857,0.00017663,-6.906e-10,1.7606e-09,-0.00065406
0.00046899,0.00017679,-8.5209e-10,2.1957e-09,-0.00065413
0.00046945,0.00017697,-1.0557e-09,2.7273e-09,-0.0006542
0.00046997,0.00017716,-1.3169e-09,3.3867e-09,-0.00065429
0.00047054,0.00017738,-1.6435e-09,4.207e-09,-0.00065438
0.00047118,0.00017762,-2.0508e-09,5.2268e-09,-0.00065449
0.0004719,0.00017789,-2.5597e-09,6.4943e-09,-0.0006546
0.00047269,0.00017819,-3.1962e-09,8.07e-09,-0.00065473
0.00047358,0.00017852,-3.993e-09,1.0029e-08,-0.00065488
0.00047457,0.00017889,-4.9913e-09,1.2464e-08,-0.00065504
0.00047566,0.00017931,-6.2432e-09,1.5493e-08,-0.00065522
0.00047689,0.00017977,-7.8151e-09,1.9258e-08,-0.00065542
0.00047825,0.00018028,-9.7909e-09,2.394e-08,-0.00065565
0.00047977,0.00018086,-1.2278e-08,2.9761e-08,-0.0006559
0.00048147,0.0001815,-1.5412e-08,3.6997e-08,-0.00065619
0.00048335,0.00018221,-1.9368e-08,4.5991e-08,-0.0006565
0.00048545,0.000183,-2.437e-08,5.7166e-08,-0.00065685
0.00048779,0.00018388,-3.0704e-08,7.1046e-08,-0.00065725
0.0004904,0.00018486,-3.8741e-08,8.8274e-08,-0.0006577
0.00049331,0.00018596,-4.896e-08,1.0964e-07,-0.00065819
0.00049654,0.00018718,-6.1977e-08,1.3612e-07,-0.00065875
0.00050014,0.00018854,-7.8595e-08,1.6889e-07,-0.00065938
0.00050416,0.00019005,-9.986e-08,2.0938e-07,-0.00066009
0.00050863,0.00019174,-1.2713e-07,2.5935e-07,-0.00066089
0.00051361,0.00019361,-1.622e-07,3.2087e-07,-0.00066179
0.00051916,0.00019571,-2.074e-07,3.9647e-07,-0.0006628
0.00052535,0.00019804,-2.6583e-07,4.8913e-07,-0.00066396
0.00053223,0.00020063,-3.4159e-07,6.0244e-07,-0.00066526
0.00053991,0.00020352,-4.4014e-07,7.407e-07,-0.00066675
0.00054845,0.00020675,-5.6887e-07,9.0906e-07,-0.00066844
0.00055797,0.00021034,-7.3782e-07,1.1138e-06,-0.00067039
0.00056858,0.00021433,-9.6089e-07,1.3629e-06,-0.00067261
0.00058039,0.00021879,-1.2576e-06,1.6662e-06,-0.00067519
0.00059355,0.00022375,-1.6555e-06,2.0362e-06,-0.00067818
0.00060821,0.00022927,-2.1932e-06,2.4886e-06,-0.00068167
0.00062455,0.00023543,-2.9218e-06,3.0403e-06,-0.00068575
0.00064274,0.00024229,-3.9017e-06,3.7058e-06,-0.00069055
0.00066301,0.00024993,-5.186e-06,4.4872e-06,-0.00069614
0.00068558,0.00025844,-6.7776e-06,5.3562e-06,-0.00070253
0.00071073,0.00026792,-8.5463e-06,6.2298e-06,-0.00070955
0.00073875,0.00027848,-1.0093e-05,6.9458e-06,-0.00071678
0.00076996,0.00029025,-1.0591e-05,7.2489e-06,-0.00072338
0.00080473,0.00030335,-8.6267e-06,6.7985e-06,-0.00072813
0.00084345,0.00031795,-2.0502e-06,5.2053e-06,-0.00072936
0.0008866,0.00033421,1.2007e-05,2.1045e-06,-0.00072522
0.00093466,0.00035233,3.6944e-05,-2.751e-06,-0.0007139
0.0009882,0.00037251,7.6359e-05,-9.4106e-06,-0.00069399
0.0010478,0.000395,0.00013358,-1.7685e-05,-0.0006648
0.0011143,0.00042004,0.0002112,-2.7163e-05,-0.00062654
0.0011883,0.00044794,0.00031077,-3.7274e-05,-0.00058029
0.0012707,0.00047902,0.00043255,-4.738e-05,-0.00052785
0.0013626,0.00051364,0.00057563,-5.6896e-05,-0.00047145
0.0014649,0.0005522,0.00073813,-6.5369e-05,-0.00041341
0.0015788,0.00059517,0.00091757,-7.2518e-05,-0.00035583
0.0017058,0.00064303,0.0011112,-7.8244e-05,-0.00030043
0.0018472,0.00069634,0.0013162,-8.2611e-05,-0.00024842
0.0020048,0.00075573,0.0015303,-8.5803e-05,-0.00020053
0.0021803,0.00082189,0.0017513,-8.8085e-05,-0.00015705
0.0023758,0.00089559,0.0019779,-8.9707e-05,-0.00011787
0.0025936,0.00097768,0.0022082,-9.1077e-05,-8.2858e-05
0.0028362,0.0010691,0.0024438,-9.2026e-05,-5.1012e-05
0.0031065,0.001171,0.0026754,-9.395e-05,-2.375e-05
0.0034075,0.0012845,0.0029302,-9.4517e-05,5.4282e-06
0.0037429,0.0014109,0.0031462,-9.366e-05,2.4792e-05
